timestamp,diameter,confidence
1427735804.02,64.1599502563,0.70769505468
1427735804.06,65.5852661133,1.0
1427735804.09,66.2491531372,1.0
1427735804.13,66.3853302002,1.0
1427735804.15,66.5736694336,1.0
1427735804.2,66.771156311,1.0
1427735804.22,66.9500350952,1.0
1427735804.24,62.8289527893,0.675237017681
1427735804.28,67.3105392456,0.940798128258
1427735804.32,67.3396224976,0.880747183902
1427735804.35,67.3392181396,0.922508439484
1427735804.38,67.1775588989,0.956556161357
1427735804.42,67.1077041626,0.961780705265
1427735804.45,64.5109405518,0.779452203404
1427735804.49,67.0441818237,1.0
1427735804.5,67.2695770264,1.0
1427735804.53,67.1814880371,1.0
1427735804.59,67.2419586182,1.0
1427735804.63,67.1169052124,1.0
1427735804.65,66.9254379272,1.0
1427735804.68,66.8549957275,1.0
1427735804.72,66.6569290161,1.0
1427735804.74,66.360458374,1.0
1427735804.78,66.1862411499,1.0
1427735804.82,65.9858856201,1.0
1427735804.84,65.8516769409,1.0
1427735804.87,65.993347168,1.0
1427735804.9,65.8023986816,1.0
1427735804.99,66.0312576294,0.959110031495
1427735805.0,65.7437896729,1.0
1427735805.04,65.6025848389,1.0
1427735805.07,65.6093521118,1.0
1427735805.11,65.6035614014,1.0
1427735805.14,65.3508224487,1.0
1427735805.18,65.7496261597,1.0
1427735805.2,65.7357711792,1.0
1427735805.24,65.6943969727,1.0
1427735805.27,53.1879425049,0.700144113062
1427735805.31,0,0
1427735805.35,65.9522399902,0.92048442928
1427735805.37,66.7087554932,0.869628935949
1427735805.4,66.0755004883,0.973556189037
1427735805.43,66.0100479126,0.931083261892
1427735805.46,65.8190002441,0.933455393704
1427735805.5,0,0
1427735805.54,65.547164917,0.940814956993
1427735805.57,65.1302337646,0.909968564961
1427735805.6,65.2162780762,0.905962236281
1427735805.64,65.4324111938,0.934255844993
1427735805.68,65.6513595581,0.926853229777
1427735805.72,65.7040786743,0.945063444611
1427735805.75,65.8048400879,0.957334831064
1427735805.77,65.7640914917,0.931269336651
1427735805.8,65.9075546265,0.91161941187
1427735805.85,69.5096130371,0.650282111107
1427735805.87,66.254447937,0.971057297542
1427735805.9,66.7257766724,0.935468810198
1427735805.94,66.2728347778,0.948508424832
1427735805.99,66.2811050415,1.0
1427735806.02,66.5267028809,0.994842601942
1427735806.03,63.964050293,0.820993992933
1427735806.07,0,0
1427735806.1,0,0
1427735806.14,0,0
1427735806.18,0,0
1427735806.19,0,0
1427735806.23,0,0
1427735806.27,0,0
1427735806.3,0,0
1427735806.34,0,0
1427735806.37,0,0
1427735806.4,0,0
1427735806.44,0,0
1427735806.45,0,0
1427735806.49,0,0
1427735806.53,0,0
1427735806.56,0,0
