# timestamp, confidence, diameter,time from start,diam conf 75,ticks
1429308741.58,0.97,74.33,208.85,74.33,
1429308741.61,1.00,74.04,208.88,74.04,
1429308741.64,1.00,73.96,208.92,73.96,
1429308741.68,0.99,73.85,208.95,73.85,
1429308741.71,0.96,72.87,208.98,72.87,
1429308741.74,0.95,73.74,209.02,73.74,
1429308741.78,0.93,73.63,209.05,73.63,
1429308741.80,1.00,73.32,209.07,73.32,
1429308741.83,0.99,73.04,209.11,73.04,
1429308741.87,0.99,72.90,209.15,72.90,
1429308741.90,1.00,72.68,209.18,72.68,
1429308741.94,1.00,72.38,209.21,72.38,
1429308741.97,1.00,72.06,209.25,72.06,
1429308742.01,1.00,71.77,209.28,71.77,
1429308742.04,1.00,71.81,209.31,71.81,
1429308742.07,0.00,0.00,209.35,,
1429308742.10,1.00,71.71,209.38,71.71,
1429308742.14,1.00,71.66,209.41,71.66,
1429308742.17,1.00,71.68,209.45,71.68,
1429308742.21,1.00,71.85,209.48,71.85,
1429308742.23,1.00,71.95,209.50,71.95,
1429308742.26,1.00,72.07,209.54,72.07,
1429308742.30,0.99,72.07,209.57,72.07,
1429308742.33,1.00,71.90,209.61,71.90,
1429308742.36,1.00,72.03,209.64,72.03,
1429308742.40,1.00,71.83,209.67,71.83,
1429308742.43,1.00,71.86,209.71,71.86,
1429308742.46,1.00,71.72,209.74,71.72,
1429308742.50,1.00,71.72,209.78,71.72,
1429308742.53,1.00,71.94,209.81,71.94,
1429308742.57,0.91,72.23,209.84,72.23,
1429308742.60,1.00,71.38,209.88,71.38,
1429308742.63,1.00,71.31,209.91,71.31,
1429308742.66,1.00,71.53,209.93,71.53,
1429308742.73,1.00,71.69,210.00,71.69,
1429308742.76,1.00,71.85,210.04,71.85,
1429308742.79,1.00,72.01,210.07,72.01,
1429308742.83,1.00,72.11,210.10,72.11,
1429308742.86,1.00,72.24,210.13,72.24,
1429308742.89,1.00,72.26,210.17,72.26,
1429308742.93,1.00,72.45,210.20,72.45,
1429308742.97,1.00,72.40,210.24,72.40,
1429308743.00,1.00,72.21,210.27,72.21,
1429308743.03,1.00,72.39,210.31,72.39,
1429308743.07,1.00,72.18,210.34,72.18,
1429308743.10,1.00,72.11,210.37,72.11,
1429308743.14,1.00,71.94,210.41,71.94,
1429308743.15,1.00,71.93,210.43,71.93,
1429308743.19,0.76,70.26,210.46,70.26,
1429308743.22,1.00,72.04,210.50,72.04,
1429308743.26,1.00,72.03,210.53,72.03,
1429308743.29,1.00,72.21,210.57,72.21,
1429308743.32,1.00,72.30,210.60,72.30,
1429308743.36,1.00,72.45,210.63,72.45,
1429308743.39,1.00,72.68,210.67,72.68,
1429308743.42,1.00,72.90,210.69,72.90,
1429308743.45,1.00,73.15,210.72,73.15,
1429308743.49,1.00,73.52,210.76,73.52,
1429308743.52,1.00,73.83,210.79,73.83,
1429308743.56,1.00,74.07,210.83,74.07,
1429308743.59,1.00,74.25,210.86,74.25,
1429308743.62,1.00,74.42,210.90,74.42,
1429308743.66,1.00,74.47,210.93,74.47,
1429308743.69,1.00,74.46,210.97,74.46,
1429308743.73,1.00,74.11,211.00,74.11,
1429308743.76,1.00,74.42,211.03,74.42,
1429308743.80,1.00,74.36,211.07,74.36,
1429308743.83,0.65,81.20,211.10,,
1429308743.85,0.00,0.00,211.12,,
1429308743.88,0.00,0.00,211.16,,
1429308743.92,0.00,0.00,211.19,,
1429308743.95,0.00,0.00,211.23,,
1429308743.99,0.66,67.13,211.26,,
1429308744.02,0.81,69.61,211.29,69.61,
1429308744.05,0.96,72.82,211.32,72.82,
1429308744.09,1.00,73.22,211.36,73.22,
1429308744.11,0.91,73.15,211.39,73.15,
1429308744.15,1.00,73.11,211.42,73.11,
1429308744.18,1.00,73.07,211.45,73.07,
1429308744.21,1.00,72.72,211.49,72.72,
1429308744.25,1.00,72.47,211.53,72.47,
1429308744.29,1.00,72.25,211.56,72.25,
1429308744.32,1.00,71.91,211.59,71.91,
1429308744.35,1.00,71.68,211.62,71.68,
1429308744.37,1.00,71.43,211.65,71.43,
1429308744.41,1.00,71.28,211.68,71.28,
1429308744.45,1.00,71.33,211.72,71.33,
1429308744.48,1.00,71.36,211.75,71.36,
1429308744.51,1.00,71.43,211.79,71.43,
1429308744.55,1.00,71.24,211.82,71.24,
1429308744.58,1.00,71.21,211.85,71.21,
1429308744.62,1.00,71.29,211.89,71.29,
1429308744.65,1.00,71.31,211.92,71.31,
1429308744.68,1.00,71.54,211.96,71.54,
1429308744.70,1.00,71.56,211.98,71.56,
1429308744.74,1.00,71.69,212.01,71.69,
1429308744.77,1.00,71.96,212.04,71.96,
1429308744.81,1.00,72.03,212.08,72.03,
1429308744.84,1.00,71.83,212.11,71.83,
1429308744.87,0.93,72.03,212.15,72.03,
1429308744.91,1.00,71.73,212.18,71.73,
1429308744.94,1.00,71.68,212.22,71.68,
1429308744.98,1.00,71.56,212.25,71.56,
1429308745.01,1.00,71.43,212.29,71.43,
1429308745.04,1.00,71.35,212.32,71.35,
1429308745.08,1.00,71.41,212.35,71.41,
1429308745.11,1.00,71.42,212.38,71.42,
1429308745.13,1.00,71.64,212.41,71.64,
1429308745.17,1.00,71.81,212.44,71.81,
1429308745.20,1.00,72.12,212.48,72.12,
1429308745.24,1.00,72.36,212.51,72.36,
1429308745.27,1.00,72.51,212.54,72.51,
1429308745.30,1.00,72.54,212.58,72.54,
1429308745.34,1.00,72.41,212.61,72.41,
1429308745.37,1.00,72.66,212.64,72.66,
1429308745.41,1.00,72.54,212.68,72.54,
1429308745.44,1.00,72.23,212.71,72.23,
1429308745.47,1.00,72.37,212.75,72.37,
1429308745.51,1.00,72.43,212.78,72.43,
1429308745.54,1.00,72.63,212.81,72.63,
1429308745.57,1.00,72.38,212.84,72.38,
1429308745.60,0.97,72.51,212.87,72.51,
1429308745.63,0.95,72.55,212.91,72.55,
1429308745.67,1.00,71.98,212.94,71.98,
1429308745.70,1.00,71.67,212.97,71.67,
1429308745.73,1.00,71.54,213.01,71.54,
1429308745.77,1.00,71.40,213.04,71.40,
1429308745.80,1.00,71.22,213.07,71.22,
1429308745.84,1.00,71.09,213.11,71.09,
1429308745.86,1.00,71.06,213.13,71.06,
1429308745.90,1.00,70.96,213.17,70.96,
1429308745.93,1.00,71.21,213.20,71.21,
1429308745.96,1.00,71.20,213.23,71.20,
1429308746.03,1.00,71.46,213.30,71.46,
1429308746.06,1.00,71.63,213.33,71.63,
1429308746.10,1.00,71.99,213.37,71.99,
1429308746.13,0.00,0.00,213.40,,
1429308746.16,1.00,72.54,213.44,72.54,
1429308746.19,1.00,72.93,213.47,72.93,
1429308746.23,1.00,73.28,213.50,73.28,
1429308746.26,1.00,73.69,213.53,73.69,
1429308746.30,1.00,74.18,213.57,74.18,
1429308746.33,1.00,74.28,213.60,74.28,
1429308746.36,1.00,74.61,213.64,74.61,
1429308746.40,1.00,74.84,213.67,74.84,
1429308746.43,1.00,75.25,213.71,75.25,
1429308746.47,1.00,75.38,213.74,75.38,
1429308746.49,1.00,75.73,213.76,75.73,
1429308746.52,1.00,75.98,213.80,75.98,
1429308746.56,0.98,76.20,213.83,76.20,
1429308746.59,0.90,76.71,213.86,76.71,
1429308746.63,0.95,77.34,213.90,77.34,
1429308746.66,0.98,76.50,213.93,76.50,
1429308746.69,0.98,77.35,213.96,77.35,
1429308746.73,1.00,77.21,214.00,77.21,
1429308746.76,1.00,77.26,214.04,77.26,
1429308746.79,1.00,77.50,214.07,77.50,
1429308746.83,1.00,77.63,214.10,77.63,
1429308746.86,1.00,78.20,214.14,78.20,
1429308746.89,1.00,78.18,214.17,78.18,
1429308746.92,1.00,78.43,214.19,78.43,
1429308746.95,0.98,78.89,214.23,78.89,
1429308746.98,1.00,79.27,214.26,79.27,
1429308747.02,0.97,79.63,214.29,79.63,
1429308747.05,0.91,79.72,214.33,79.72,
1429308747.08,0.92,80.06,214.36,80.06,
1429308747.12,0.95,80.48,214.39,80.48,
1429308747.16,0.94,80.67,214.43,80.67,
1429308747.19,0.89,80.55,214.46,80.55,
1429308747.22,0.96,80.55,214.50,80.55,
1429308747.26,0.93,80.41,214.53,80.41,
1429308747.28,0.93,80.36,214.55,80.36,
1429308747.32,0.97,80.62,214.59,80.62,
1429308747.35,0.90,80.74,214.62,80.74,
1429308747.38,0.84,77.65,214.65,77.65,
1429308747.41,0.84,78.08,214.69,78.08,
1429308747.45,0.86,79.04,214.72,79.04,
1429308747.48,0.98,79.09,214.76,79.09,
1429308747.52,0.95,79.15,214.79,79.15,
1429308747.55,0.97,79.23,214.83,79.23,
1429308747.59,0.96,79.65,214.86,79.65,
1429308747.61,0.91,80.03,214.89,80.03,
1429308747.64,0.89,80.44,214.92,80.44,
1429308747.67,0.86,80.97,214.95,80.97,
1429308747.71,0.87,79.97,214.98,79.97,
1429308747.74,0.88,80.98,215.02,80.98,
1429308747.78,0.91,81.25,215.05,81.25,
1429308747.81,0.90,81.47,215.09,81.47,
1429308747.85,0.89,81.85,215.12,81.85,
1429308747.88,0.89,81.94,215.16,81.94,
1429308747.92,0.89,81.79,215.19,81.79,
1429308747.95,0.90,81.98,215.22,81.98,
1429308747.97,0.67,82.66,215.25,,
1429308748.01,0.90,80.80,215.28,80.80,
1429308748.05,0.90,81.18,215.32,81.18,
1429308748.08,0.96,81.16,215.35,81.16,
1429308748.11,0.98,81.21,215.39,81.21,
1429308748.14,0.98,81.29,215.42,81.29,
1429308748.18,0.98,81.14,215.45,81.14,
1429308748.21,0.95,81.08,215.49,81.08,
1429308748.25,0.95,80.84,215.52,80.84,
1429308748.28,0.93,80.58,215.55,80.58,
1429308748.32,0.93,80.18,215.59,80.18,
1429308748.35,0.93,79.85,215.62,79.85,
1429308748.37,0.92,79.63,215.64,79.63,
1429308748.40,0.91,79.17,215.68,79.17,
1429308748.44,0.90,78.61,215.71,78.61,
1429308748.47,0.91,78.08,215.75,78.08,
1429308748.51,0.67,78.07,215.78,,
1429308748.54,0.98,77.21,215.81,77.21,
1429308748.57,0.95,77.08,215.85,77.08,
1429308748.61,0.98,76.77,215.88,76.77,
1429308748.64,1.00,76.44,215.91,76.44,
1429308748.66,1.00,76.21,215.94,76.21,
1429308748.70,1.00,76.16,215.97,76.16,
1429308748.73,1.00,75.95,216.01,75.95,
1429308748.77,1.00,75.91,216.04,75.91,
1429308748.80,1.00,75.79,216.08,75.79,
1429308748.83,1.00,75.68,216.11,75.68,
1429308748.87,1.00,75.88,216.14,75.88,
1429308748.90,1.00,75.83,216.17,75.83,
1429308748.93,1.00,75.69,216.21,75.69,
1429308748.97,1.00,75.68,216.24,75.68,
1429308749.00,1.00,75.71,216.28,75.71,
1429308749.04,0.90,76.56,216.31,76.56,
1429308749.07,0.99,75.67,216.35,75.67,
1429308749.11,0.99,75.67,216.38,75.67,
1429308749.13,1.00,75.52,216.40,75.52,
1429308749.16,1.00,75.33,216.43,75.33,
1429308749.20,1.00,75.39,216.47,75.39,
1429308749.23,1.00,75.59,216.50,75.59,
1429308749.27,1.00,75.58,216.54,75.58,
1429308749.33,1.00,75.71,216.61,75.71,
1429308749.37,0.88,76.08,216.64,76.08,
1429308749.40,0.87,76.04,216.67,76.04,
1429308749.42,0.91,76.09,216.70,76.09,
1429308749.46,0.93,76.03,216.73,76.03,
1429308749.49,1.00,75.86,216.77,75.86,
1429308749.52,1.00,75.51,216.80,75.51,
1429308749.56,1.00,75.54,216.83,75.54,
1429308749.59,1.00,75.35,216.86,75.35,
1429308749.63,1.00,75.26,216.90,75.26,
1429308749.67,1.00,75.06,216.94,75.06,
1429308749.70,1.00,74.97,216.97,74.97,
1429308749.73,1.00,74.87,217.00,74.87,
1429308749.76,1.00,74.34,217.04,74.34,
1429308749.80,0.98,74.20,217.07,74.20,
1429308749.82,0.90,74.04,217.10,74.04,
1429308749.86,1.00,73.61,217.13,73.61,
1429308749.89,1.00,73.34,217.16,73.34,
1429308749.92,1.00,73.07,217.19,73.07,
1429308749.96,1.00,72.81,217.24,72.81,
1429308749.99,1.00,72.75,217.26,72.75,
1429308750.03,1.00,72.74,217.30,72.74,
1429308750.07,1.00,72.69,217.34,72.69,
1429308750.10,1.00,72.79,217.37,72.79,
1429308750.12,1.00,72.91,217.39,72.91,
1429308750.15,1.00,72.94,217.43,72.94,
1429308750.19,1.00,72.92,217.46,72.92,
1429308750.22,1.00,72.76,217.49,72.76,
1429308750.26,1.00,72.62,217.53,72.62,
1429308750.29,1.00,72.17,217.56,72.17,
1429308750.32,1.00,71.91,217.60,71.91,
1429308750.36,0.94,71.83,217.63,71.83,
1429308750.39,1.00,71.70,217.67,71.70,
1429308750.42,1.00,71.56,217.69,71.56,
1429308750.45,1.00,71.55,217.72,71.55,
1429308750.49,1.00,71.53,217.76,71.53,
1429308750.52,1.00,71.48,217.79,71.48,
1429308750.55,1.00,71.51,217.83,71.51,
1429308750.59,1.00,71.05,217.86,71.05,
1429308750.62,0.95,71.92,217.89,71.92,
1429308750.66,1.00,72.06,217.93,72.06,
1429308750.69,1.00,72.07,217.96,72.07,
1429308750.71,0.65,42.74,217.99,,
1429308750.75,0.00,0.00,218.02,,
1429308750.78,0.00,0.00,218.05,,
1429308750.82,0.00,0.00,218.09,,
1429308750.85,0.68,67.55,218.12,,
1429308750.88,0.88,70.48,218.15,70.48,
1429308750.92,1.00,71.81,218.19,71.81,
1429308750.95,0.87,71.91,218.22,71.91,
1429308750.98,1.00,71.85,218.26,71.85,
1429308751.02,1.00,72.06,218.29,72.06,
1429308751.05,1.00,71.26,218.33,71.26,
1429308751.09,1.00,72.16,218.36,72.16,
1429308751.12,0.88,72.19,218.39,72.19,
1429308751.14,0.99,71.92,218.42,71.92,
1429308751.18,1.00,71.98,218.45,71.98,
1429308751.21,1.00,71.94,218.48,71.94,
1429308751.24,1.00,71.79,218.52,71.79,
1429308751.28,1.00,71.45,218.55,71.45,
1429308751.31,1.00,71.19,218.59,71.19,
1429308751.35,1.00,70.98,218.62,70.98,
1429308751.38,1.00,70.57,218.65,70.57,
1429308751.41,0.00,0.00,218.69,,
1429308751.45,0.00,0.00,218.72,,
1429308751.48,0.00,0.00,218.75,,
1429308751.51,0.00,0.00,218.78,,
1429308751.55,0.00,0.00,218.82,,
1429308751.57,0.00,0.00,218.84,,
1429308751.60,0.64,62.58,218.88,,
1429308751.64,0.88,67.97,218.91,67.97,
1429308751.67,1.00,69.64,218.95,69.64,
1429308751.71,1.00,69.88,218.98,69.88,
1429308751.74,1.00,70.23,219.02,70.23,
1429308751.77,1.00,70.66,219.05,70.66,
1429308751.81,1.00,70.85,219.08,70.85,
1429308751.84,1.00,70.79,219.11,70.79,
1429308751.88,1.00,70.61,219.15,70.61,
1429308751.91,1.00,70.50,219.18,70.50,
1429308751.93,1.00,70.40,219.21,70.40,
1429308751.97,1.00,70.40,219.24,70.40,
1429308752.00,1.00,70.47,219.27,70.47,
1429308752.04,1.00,70.47,219.31,70.47,
1429308752.07,1.00,70.44,219.34,70.44,
1429308752.11,1.00,70.53,219.38,70.53,
1429308752.14,1.00,70.69,219.41,70.69,
1429308752.18,1.00,70.75,219.45,70.75,
1429308752.21,1.00,70.70,219.48,70.70,
1429308752.23,1.00,70.87,219.51,70.87,
1429308752.27,1.00,71.15,219.54,71.15,
1429308752.30,1.00,71.43,219.57,71.43,
1429308752.33,1.00,71.58,219.60,71.58,
1429308752.36,1.00,71.85,219.64,71.85,
1429308752.40,1.00,73.06,219.67,73.06,
1429308752.43,0.85,73.24,219.71,73.24,
1429308752.47,1.00,72.78,219.74,72.78,
1429308752.50,1.00,72.51,219.77,72.51,
1429308752.53,1.00,72.57,219.81,72.57,
1429308752.57,1.00,72.43,219.84,72.43,
1429308752.63,1.00,72.46,219.90,72.46,
1429308752.66,1.00,72.57,219.93,72.57,
1429308752.69,1.00,72.84,219.96,72.84,
1429308752.73,1.00,73.01,220.00,73.01,
1429308752.76,1.00,73.25,220.03,73.25,
1429308752.80,1.00,73.18,220.07,73.18,
1429308752.83,1.00,73.34,220.10,73.34,
1429308752.86,1.00,72.71,220.13,72.71,
1429308752.90,1.00,73.02,220.17,73.02,
1429308752.93,1.00,72.92,220.20,72.92,
1429308752.96,1.00,72.81,220.23,72.81,
1429308753.00,1.00,72.70,220.28,72.70,
1429308753.02,1.00,72.72,220.30,72.72,
1429308753.06,1.00,72.85,220.33,72.85,
1429308753.09,1.00,72.81,220.36,72.81,
1429308753.12,1.00,72.81,220.40,72.81,
1429308753.16,1.00,72.83,220.43,72.83,
1429308753.20,1.00,72.82,220.47,72.82,
1429308753.22,1.00,72.83,220.50,72.83,
1429308753.26,1.00,72.76,220.53,72.76,
1429308753.29,1.00,72.76,220.57,72.76,
1429308753.32,1.00,72.77,220.60,72.77,
1429308753.35,1.00,72.73,220.63,72.73,
1429308753.38,1.00,72.55,220.66,72.55,
1429308753.43,1.00,72.51,220.70,72.51,
1429308753.47,1.00,72.64,220.74,72.64,
1429308753.48,1.00,72.76,220.76,72.76,
1429308753.52,1.00,73.00,220.79,73.00,
1429308753.56,1.00,73.09,220.83,73.09,
1429308753.59,1.00,73.27,220.86,73.27,
1429308753.63,1.00,73.42,220.90,73.42,
1429308753.65,1.00,73.69,220.93,73.69,
1429308753.69,1.00,73.80,220.96,73.80,
1429308753.72,1.00,73.92,220.99,73.92,
1429308753.75,0.90,73.96,221.02,73.96,
1429308753.78,1.00,73.93,221.06,73.93,
1429308753.81,1.00,73.92,221.09,73.92,
1429308753.85,1.00,74.03,221.12,74.03,
1429308753.88,1.00,74.07,221.16,74.07,
1429308753.92,1.00,74.23,221.19,74.23,
1429308753.95,1.00,74.33,221.23,74.33,
1429308753.98,1.00,74.51,221.26,74.51,
1429308754.02,1.00,74.46,221.29,74.46,
1429308754.05,1.00,74.52,221.32,74.52,
1429308754.07,1.00,74.75,221.35,74.75,
1429308754.11,1.00,75.04,221.38,75.04,
1429308754.14,1.00,75.24,221.42,75.24,
1429308754.18,0.98,75.22,221.45,75.22,
1429308754.22,0.82,75.16,221.49,75.16,
1429308754.25,0.99,75.23,221.52,75.23,
1429308754.28,1.00,75.41,221.56,75.41,
1429308754.32,1.00,75.58,221.59,75.58,
1429308754.35,0.99,75.70,221.63,75.70,
1429308754.38,1.00,75.66,221.66,75.66,
1429308754.41,1.00,75.82,221.68,75.82,
1429308754.44,1.00,75.87,221.72,75.87,
1429308754.48,0.94,76.08,221.75,76.08,
1429308754.51,1.00,75.92,221.79,75.92,
1429308754.54,1.00,75.95,221.82,75.95,
1429308754.58,1.00,76.22,221.85,76.22,
1429308754.61,1.00,76.15,221.88,76.15,
1429308754.64,1.00,76.22,221.92,76.22,
1429308754.68,1.00,76.32,221.95,76.32,
1429308754.71,1.00,76.38,221.99,76.38,
1429308754.74,1.00,76.64,222.01,76.64,
1429308754.78,1.00,76.88,222.06,76.88,
1429308754.80,1.00,77.16,222.08,77.16,
1429308754.84,0.99,77.27,222.11,77.27,
1429308754.87,1.00,77.55,222.15,77.55,
1429308754.90,1.00,77.66,222.18,77.66,
1429308754.94,1.00,77.87,222.21,77.87,
1429308754.98,0.86,77.91,222.25,77.91,
1429308755.01,0.95,78.06,222.28,78.06,
1429308755.04,0.99,78.15,222.32,78.15,
1429308755.07,0.97,78.33,222.35,78.33,
1429308755.11,1.00,78.57,222.38,78.57,
1429308755.13,1.00,78.76,222.41,78.76,
1429308755.16,0.99,78.93,222.44,78.93,
1429308755.20,0.83,78.91,222.48,78.91,
1429308755.24,0.93,79.13,222.51,79.13,
1429308755.27,0.92,79.30,222.54,79.30,
1429308755.30,0.97,79.24,222.58,79.24,
1429308755.34,0.95,79.13,222.61,79.13,
1429308755.37,0.94,78.89,222.64,78.89,
1429308755.41,0.96,78.70,222.68,78.70,
1429308755.44,0.96,78.45,222.71,78.45,
1429308755.47,0.96,78.19,222.74,78.19,
1429308755.50,0.98,78.18,222.78,78.18,
1429308755.54,0.99,78.19,222.81,78.19,
1429308755.57,0.98,78.30,222.84,78.30,
1429308755.60,0.97,78.56,222.87,78.56,
1429308755.64,0.98,78.62,222.91,78.62,
1429308755.67,0.96,78.76,222.94,78.76,
1429308755.69,0.98,78.78,222.97,78.78,
1429308755.73,0.96,78.78,223.00,78.78,
1429308755.76,0.95,78.84,223.03,78.84,
1429308755.80,0.96,78.97,223.07,78.97,
1429308755.83,0.98,79.13,223.10,79.13,
1429308755.86,0.95,79.36,223.14,79.36,
1429308755.90,0.97,79.71,223.17,79.71,
1429308755.97,0.90,79.51,223.24,79.51,
1429308756.00,0.94,79.81,223.27,79.81,
1429308756.03,0.90,79.69,223.31,79.69,
1429308756.07,0.93,79.96,223.34,79.96,
1429308756.10,0.97,80.05,223.37,80.05,
1429308756.12,0.93,79.69,223.40,79.69,
1429308756.16,0.91,79.28,223.43,79.28,
1429308756.19,0.94,78.78,223.46,78.78,
1429308756.23,0.91,78.34,223.50,78.34,
1429308756.26,0.94,77.90,223.53,77.90,
1429308756.30,0.96,77.45,223.57,77.45,
1429308756.33,0.97,77.13,223.60,77.13,
1429308756.36,0.96,76.78,223.64,76.78,
1429308756.40,0.96,76.69,223.67,76.69,
1429308756.43,1.00,76.59,223.70,76.59,
1429308756.46,0.98,76.68,223.73,76.68,
1429308756.49,0.98,76.63,223.76,76.63,
1429308756.52,0.98,76.57,223.80,76.57,
1429308756.56,0.70,75.14,223.83,,
1429308756.59,0.00,0.00,223.86,,
1429308756.63,0.00,0.00,223.90,,
1429308756.66,0.00,0.00,223.93,,
1429308756.69,0.00,0.00,223.97,,
1429308756.73,0.65,69.68,224.00,,
1429308756.75,0.81,73.68,224.02,73.68,
1429308756.78,0.80,73.97,224.06,73.97,
1429308756.82,0.87,75.25,224.09,75.25,
1429308756.85,0.90,75.59,224.13,75.59,
1429308756.88,0.82,75.59,224.16,75.59,
1429308756.92,0.95,75.61,224.19,75.61,
1429308756.95,0.94,75.41,224.23,75.41,
1429308756.99,1.00,75.30,224.27,75.30,
1429308757.02,0.98,75.14,224.29,75.14,
1429308757.06,1.00,75.03,224.33,75.03,
1429308757.09,1.00,74.79,224.37,74.79,
1429308757.12,1.00,74.59,224.40,74.59,
1429308757.15,1.00,74.37,224.42,74.37,
1429308757.18,1.00,74.04,224.45,74.04,
1429308757.22,0.99,73.75,224.49,73.75,
1429308757.25,0.97,73.53,224.52,73.53,
1429308757.29,0.97,73.32,224.56,73.32,
1429308757.32,0.72,72.66,224.59,,
1429308757.36,0.88,73.37,224.63,73.37,
1429308757.39,1.00,72.68,224.66,72.68,
1429308757.41,1.00,72.81,224.68,72.81,
1429308757.45,1.00,72.74,224.72,72.74,
1429308757.48,1.00,72.91,224.75,72.91,
1429308757.51,1.00,73.00,224.79,73.00,
1429308757.55,1.00,72.99,224.82,72.99,
1429308757.58,1.00,73.21,224.85,73.21,
1429308757.62,1.00,73.28,224.89,73.28,
1429308757.65,1.00,73.25,224.92,73.25,
1429308757.68,1.00,73.32,224.96,73.32,
1429308757.70,1.00,73.26,224.98,73.26,
1429308757.74,1.00,73.25,225.01,73.25,
1429308757.77,0.72,74.24,225.05,,
1429308757.81,0.96,73.00,225.08,73.00,
1429308757.84,0.80,72.97,225.12,72.97,
1429308757.87,0.93,72.28,225.15,72.28,
1429308757.91,1.00,72.11,225.18,72.11,
1429308757.95,0.81,72.21,225.22,72.21,
1429308757.98,1.00,71.93,225.25,71.93,
1429308758.01,1.00,72.15,225.28,72.15,
1429308758.05,1.00,72.12,225.32,72.12,
1429308758.08,1.00,72.14,225.35,72.14,
1429308758.11,1.00,72.40,225.39,72.40,
1429308758.14,1.00,72.72,225.41,72.72,
1429308758.17,1.00,73.14,225.44,73.14,
1429308758.20,1.00,73.57,225.48,73.57,
1429308758.24,0.96,73.80,225.51,73.80,
1429308758.27,0.93,74.11,225.54,74.11,
1429308758.30,1.00,74.47,225.58,74.47,
1429308758.34,0.97,74.83,225.61,74.83,
1429308758.37,0.96,75.02,225.64,75.02,
1429308758.40,0.97,75.26,225.68,75.26,
1429308758.44,0.95,75.39,225.71,75.39,
1429308758.47,0.97,75.16,225.75,75.16,
1429308758.51,0.98,75.22,225.78,75.22,
1429308758.55,0.96,75.07,225.82,75.07,
1429308758.57,0.93,74.83,225.85,74.83,
1429308758.60,0.95,74.51,225.87,74.51,
1429308758.63,0.98,74.38,225.91,74.38,
1429308758.67,1.00,74.02,225.94,74.02,
1429308758.70,1.00,73.83,225.97,73.83,
1429308758.74,1.00,73.83,226.01,73.83,
1429308758.77,1.00,73.81,226.04,73.81,
1429308758.81,1.00,73.95,226.08,73.95,
1429308759.05,1.00,74.60,226.32,74.60,
1429308759.07,1.00,74.63,226.34,74.63,
1429308759.10,1.00,74.65,226.37,74.65,
1429308759.13,1.00,74.66,226.41,74.66,
1429308759.16,1.00,74.75,226.43,74.75,
1429308759.19,1.00,74.76,226.46,74.76,
1429308759.27,1.00,74.91,226.54,74.91,
1429308759.30,1.00,74.93,226.57,74.93,
1429308759.32,1.00,74.93,226.60,74.93,
1429308759.36,1.00,74.81,226.63,74.81,
1429308759.39,1.00,74.63,226.66,74.63,
1429308759.43,1.00,74.50,226.70,74.50,
1429308759.46,1.00,74.24,226.74,74.24,
1429308759.49,1.00,74.02,226.77,74.02,
1429308759.53,1.00,74.01,226.80,74.01,
1429308759.56,1.00,73.99,226.84,73.99,
1429308759.60,1.00,74.06,226.87,74.06,
1429308759.63,1.00,74.29,226.91,74.29,
1429308759.66,1.00,74.46,226.94,74.46,
1429308759.70,1.00,74.77,226.97,74.77,
1429308759.72,1.00,75.09,227.00,75.09,
1429308759.75,1.00,75.56,227.03,75.56,
1429308759.79,1.00,75.68,227.06,75.68,
1429308759.82,1.00,75.90,227.10,75.90,
1429308759.86,1.00,76.44,227.13,76.44,
1429308759.90,1.00,76.81,227.17,76.81,
1429308759.92,1.00,77.15,227.20,77.15,
1429308759.96,1.00,77.75,227.23,77.75,
1429308759.99,1.00,78.02,227.26,78.02,
1429308760.02,1.00,78.06,227.29,78.06,
1429308760.05,0.93,78.29,227.32,78.29,
1429308760.08,0.82,79.13,227.36,79.13,
1429308760.12,0.91,78.56,227.39,78.56,
1429308760.15,0.94,77.94,227.42,77.94,
1429308760.19,1.00,77.67,227.46,77.67,
1429308760.22,1.00,78.01,227.49,78.01,
1429308760.25,0.79,77.94,227.53,77.94,
1429308760.29,0.78,77.72,227.56,77.72,
1429308760.33,0.92,78.15,227.60,78.15,
1429308760.36,0.93,78.64,227.63,78.64,
1429308760.39,0.96,78.49,227.66,78.49,
1429308760.42,0.98,78.56,227.70,78.56,
1429308760.46,0.97,78.92,227.73,78.92,
1429308760.49,0.99,78.66,227.76,78.66,
1429308760.52,0.97,78.36,227.79,78.36,
1429308760.55,0.96,78.01,227.83,78.01,
1429308760.58,0.97,77.41,227.85,77.41,
1429308760.62,0.98,77.10,227.89,77.10,
1429308760.65,0.72,75.17,227.92,,
1429308760.68,1.00,76.31,227.96,76.31,
1429308760.72,1.00,76.36,227.99,76.36,
1429308760.74,1.00,75.76,228.02,75.76,
1429308760.78,1.00,75.69,228.05,75.69,
1429308760.81,1.00,75.47,228.08,75.47,
1429308760.84,1.00,75.49,228.11,75.49,
1429308760.88,1.00,75.40,228.15,75.40,
1429308760.91,1.00,75.48,228.19,75.48,
1429308760.94,1.00,75.59,228.22,75.59,
1429308760.98,1.00,75.83,228.25,75.83,
1429308761.01,1.00,76.00,228.29,76.00,
